temperature_C	humidity	noiselevel_dB	illuminance_lux	regiao
23,8125	58,6669921875	48,5350174633	328,96	mesa_chris
23,8125	58,6669921875	52,6352049691	329,6	mesa_chris
23,8125	58,6669921875	48,2531235609	328	mesa_chris
23,8125	58,6669921875	48,4348694874	328,64	mesa_chris
23,8125	58,6669921875	48,4302883945	328	mesa_chris
23,8125	58,6669921875	48,7319609448	329,28	mesa_chris
23,8125	58,6669921875	48,7023291863	328,64	mesa_chris
23,8125	58,5693359375	49,6869106835	328,64	mesa_chris
23,8125	58,5693359375	50,1178227381	328,64	mesa_chris
23,8125	58,5693359375	52,9644349134	328	mesa_chris
23,8125	58,5693359375	49,0430838269	328,64	mesa_chris
23,8125	58,5693359375	48,1022482607	328	mesa_chris
23,8125	58,5693359375	48,1831066822	328,64	mesa_chris
23,8125	58,5693359375	50,0447739601	328,64	mesa_chris
23,8125	58,5693359375	48,7797513415	328,96	mesa_chris
23,8125	58,5693359375	49,7701817365	328,64	mesa_chris
23,8125	58,5693359375	49,112434926	328,96	mesa_chris
23,8125	58,4716796875	47,2526080226	328,96	mesa_chris
23,8125	58,4716796875	49,3575931861	329,28	mesa_chris
23,8125	58,4716796875	49,2867253958	328,96	mesa_chris
23,78125	58,4716796875	50,6725605141	329,6	mesa_chris
23,8125	58,4716796875	51,1404571085	328,64	mesa_chris
23,78125	58,3740234375	47,9255648173	328,64	mesa_chris
23,78125	58,3740234375	49,5837996644	329,6	mesa_chris
23,78125	58,3740234375	52,7627486749	329,92	mesa_chris
23,78125	58,3740234375	55,8894140562	329,6	mesa_chris
23,78125	58,3740234375	49,2074995735	328,96	mesa_chris
23,78125	58,3740234375	48,7580390553	328	mesa_chris
23,78125	58,3740234375	52,4828700692	328,96	mesa_chris
23,78125	58,2824707031	54,049333348	328,96	mesa_chris
23,78125	58,2824707031	52,2430973413	329,6	mesa_chris
23,78125	58,2824707031	58,1375073736	328,96	mesa_chris
23,78125	58,2824707031	50,9741357886	328,64	mesa_chris
23,78125	58,2824707031	57,5465770225	328,64	mesa_chris
23,78125	58,2824707031	57,8537640848	329,28	mesa_chris
23,78125	58,2824707031	56,0136273722	328,32	mesa_chris
23,78125	58,2824707031	50,7850181402	328	mesa_chris
23,78125	58,1848144531	50,145582372	328,32	mesa_chris
23,78125	58,1848144531	49,3191504509	327,6	mesa_chris
23,75	58,1848144531	48,1136169247	327,28	mesa_chris
23,75	58,1848144531	48,9486653963	328	mesa_chris
23,78125	58,1848144531	48,7188361616	326,72	mesa_chris
23,75	58,1848144531	51,0018032051	326,96	mesa_chris
23,75	58,1848144531	49,4174427329	329,6	mesa_chris
23,75	58,1848144531	48,2258065874	329,28	mesa_chris
23,75	58,1848144531	52,15995326	328,64	mesa_chris
23,75	58,1848144531	48,4025127764	328,32	mesa_chris
23,75	58,1848144531	49,7440897101	328,64	mesa_chris
23,75	58,0871582031	53,7153074832	328,64	mesa_chris
23,75	58,0871582031	53,4338047046	328,32	mesa_chris
23,75	58,0871582031	52,7041146926	329,28	mesa_chris
23,75	58,0871582031	54,9431826562	328	mesa_chris
23,75	58,0871582031	57,2378139056	328,64	mesa_chris
23,75	58,0871582031	53,4816957677	328	mesa_chris
23,75	58,0871582031	47,9419448899	326,96	mesa_chris
23,75	58,0871582031	47,2382111105	326,64	mesa_chris
23,75	58,0871582031	55,0668730859	326,32	mesa_chris
23,75	58,0871582031	52,7169414887	326,96	mesa_chris
23,75	58,0871582031	52,1301651503	327,6	mesa_chris
23,75	57,9895019531	49,0804534195	327,28	mesa_chris
23,75	57,9895019531	51,8831070431	328,32	mesa_chris
23,75	57,9895019531	49,2715656062	327,28	mesa_chris
23,75	57,9895019531	49,7379153392	326,96	mesa_chris
23,75	57,9895019531	51,2158554436	328	mesa_chris
23,75	57,9895019531	55,6042279005	327,28	mesa_chris
23,71875	57,9895019531	48,9725171891	327,36	mesa_chris
23,71875	57,9895019531	48,0623295882	328	mesa_chris
23,71875	57,8918457031	49,981187529	328,64	mesa_chris
23,71875	57,8918457031	50,8636141461	328	mesa_chris
23,71875	57,8918457031	49,891536513	328	mesa_chris
23,71875	57,8918457031	48,3188701284	327,6	mesa_chris
23,71875	57,8918457031	48,807683423	328,64	mesa_chris
23,71875	57,8918457031	52,2968463058	327,6	mesa_chris
23,71875	57,8918457031	54,5625949231	328,64	mesa_chris
23,71875	57,8918457031	49,8708009319	326,32	mesa_chris
23,71875	57,7941894531	53,7660491978	326	mesa_chris
23,71875	57,7941894531	54,7974791098	326,32	mesa_chris
23,71875	57,7941894531	49,4119647879	326,64	mesa_chris
23,71875	57,7941894531	49,6590012387	327,6	mesa_chris
23,71875	57,7941894531	53,735518782	328,64	mesa_chris
23,71875	57,7941894531	49,4802705796	328,32	mesa_chris
23,71875	57,7941894531	54,1124747774	328,64	mesa_chris
23,71875	57,7026367188	48,9755039963	328,32	mesa_chris
23,71875	57,7026367188	49,0872536651	328,64	mesa_chris
23,71875	57,7026367188	49,8328629912	327,6	mesa_chris
23,6875	57,7026367188	49,6313004701	328,64	mesa_chris
23,6875	57,7026367188	48,3401689506	328,64	mesa_chris
23,6875	57,7026367188	48,2826769883	328,64	mesa_chris
23,6875	57,7026367188	46,9039820025	328,96	mesa_chris
23,6875	57,6049804688	47,6017713208	328,64	mesa_chris
23,6875	57,6049804688	49,2251617693	328	mesa_chris
23,6875	57,6049804688	48,016467342	328,32	mesa_chris
23,6875	57,6049804688	50,1110061747	327,6	mesa_chris
23,6875	57,6049804688	49,5559643818	327,36	mesa_chris
23,6875	57,6049804688	48,037629373	328,32	mesa_chris
23,6875	57,6049804688	48,8498936742	326,96	mesa_chris
23,6875	57,6049804688	50,0160834293	325,68	mesa_chris
23,6875	57,5073242188	49,0717125961	324,72	mesa_chris
23,6875	57,5073242188	47,7756166247	324,08	mesa_chris
23,6875	57,5073242188	49,4220784445	322,16	mesa_chris
23,6875	57,5073242188	49,0665933682	321,52	mesa_chris
23,6875	57,5073242188	48,3107990915	320,56	mesa_chris
23,6875	57,5073242188	49,099583487	319,6	mesa_chris
23,6875	57,5073242188	48,211465826	320,88	mesa_chris
23,6875	57,5073242188	50,3055632346	320,24	mesa_chris
23,6875	57,5073242188	49,8304613496	318,96	mesa_chris
23,6875	57,5073242188	49,4257711591	319,28	mesa_chris
23,65625	57,5073242188	50,4414910374	317,68	mesa_chris
23,65625	57,5073242188	49,6054137634	318,96	mesa_chris
23,65625	57,5073242188	47,9368733379	318	mesa_chris
23,65625	57,5073242188	48,4509833525	318	mesa_chris
23,65625	57,5073242188	50,2551390002	318	mesa_chris
23,65625	57,4096679688	48,6738529451	317,6	mesa_chris
23,65625	57,4096679688	49,3952825027	316,96	mesa_chris
23,65625	57,4096679688	49,2395605785	316,64	mesa_chris
23,65625	57,4096679688	48,7927362236	314,72	mesa_chris
23,65625	57,4096679688	51,9858821999	314,08	mesa_chris
23,65625	57,4096679688	52,1595344526	314,4	mesa_chris
23,65625	57,3120117188	48,1516709803	314,72	mesa_chris
23,65625	57,3120117188	49,1853514052	315,36	mesa_chris
23,65625	57,3120117188	49,2865368216	316	mesa_chris
23,65625	57,3120117188	51,4677564821	315,68	mesa_chris
23,65625	57,3120117188	49,4233883168	314,08	mesa_chris
23,65625	57,3120117188	47,2921118252	313,76	mesa_chris
23,65625	57,3120117188	50,8373307364	313,76	mesa_chris
23,625	57,2143554688	49,1806588403	315,36	mesa_chris
23,625	57,2143554688	50,0388018106	314,4	mesa_chris
23,625	57,2143554688	55,7941587679	314,4	mesa_chris
23,625	57,2143554688	53,6168892967	313,76	mesa_chris
23,625	57,2143554688	54,8175464204	314,4	mesa_chris
23,625	57,2143554688	53,8397808667	315,36	mesa_chris
23,625	57,2143554688	51,2907430116	314,08	mesa_chris
23,625	57,2143554688	52,1904993056	315,36	mesa_chris
23,625	57,2143554688	51,5698455845	315,04	mesa_chris
23,625	57,2143554688	52,5563962478	316	mesa_chris
23,625	57,1228027344	48,3074596429	315,36	mesa_chris
23,625	57,1228027344	51,0331863317	313,12	mesa_chris
23,625	57,1228027344	53,7007404032	313,44	mesa_chris
23,625	57,1228027344	53,2664891485	314,4	mesa_chris
23,625	57,1228027344	50,5314648793	315,68	mesa_chris
23,625	57,1228027344	48,1935610446	314,08	mesa_chris
23,625	57,1228027344	49,6637232556	314,4	mesa_chris
23,625	57,1228027344	47,2442909898	314,4	mesa_chris
23,625	57,1228027344	52,5710799285	312,8	mesa_chris
23,625	57,1228027344	49,5444619927	314,4	mesa_chris
23,625	57,1228027344	53,2038695592	314,08	mesa_chris
23,625	57,1228027344	54,4610920993	314,4	mesa_chris
23,625	57,1228027344	58,0370025326	311,84	mesa_chris
23,625	57,1228027344	61,893771403	313,44	mesa_chris
23,59375	57,1228027344	51,6064620837	313,76	mesa_chris
23,59375	57,0251464844	50,6292348292	314,4	mesa_chris
23,59375	57,0251464844	51,6548207729	314,4	mesa_chris
23,59375	57,0251464844	51,8491924933	313,44	mesa_chris
23,59375	57,0251464844	50,0524820333	312,48	mesa_chris
23,59375	57,0251464844	50,6824478875	312,8	mesa_chris
23,59375	57,0251464844	55,4023538246	314,08	mesa_chris
23,59375	57,0251464844	49,5070460293	313,76	mesa_chris
23,59375	57,0251464844	51,4770347089	311,52	mesa_chris
23,59375	57,0251464844	54,7811736469	312,16	mesa_chris
23,59375	57,0251464844	50,6390165883	313,44	mesa_chris
23,59375	57,0251464844	57,2590648954	312,8	mesa_chris
23,59375	57,0251464844	55,4853701965	312,8	mesa_chris
23,59375	56,9274902344	59,2129606459	312,48	mesa_chris
23,59375	56,9274902344	57,5696852871	312,48	mesa_chris
23,59375	56,9274902344	51,7166184584	312,8	mesa_chris
23,59375	56,9274902344	50,4172859502	310,88	mesa_chris
23,59375	56,9274902344	52,5853426578	310,88	mesa_chris
23,59375	56,9274902344	56,1424743739	312,8	mesa_chris
23,59375	56,9274902344	53,9983464039	314,08	mesa_chris
23,59375	56,9274902344	55,1506501427	313,44	mesa_chris
23,59375	56,9274902344	50,0677222492	312,16	mesa_chris
23,59375	56,9274902344	56,7550170461	313,44	mesa_chris
23,59375	56,8298339844	56,0030457005	312,8	mesa_chris
23,5625	56,7993164063	52,2838906879	314,08	mesa_chris
23,5625	56,8298339844	52,0622489097	313,76	mesa_chris
23,5625	56,7993164063	49,0410579897	311,84	mesa_chris
23,5625	56,8298339844	49,3574961606	313,12	mesa_chris
23,5625	56,8298339844	49,1699766928	313,12	mesa_chris
23,5625	56,8298339844	52,1855198063	313,12	mesa_chris
23,5625	56,7993164063	53,0120988578	313,44	mesa_chris
23,5625	56,7993164063	50,7486056498	311,84	mesa_chris
23,5625	56,8298339844	47,7432000057	312,8	mesa_chris
23,5625	56,7993164063	48,6321294327	313,12	mesa_chris
23,5625	56,7993164063	48,9537691969	314,4	mesa_chris
23,5625	56,7077636719	47,9356698887	314,72	mesa_chris
23,5625	56,8298339844	50,2966074193	316,96	mesa_chris
23,5625	56,7077636719	46,9202890802	312,8	mesa_chris
23,5625	56,7077636719	47,1806142614	313,44	mesa_chris
23,5625	56,7077636719	47,0228450604	318,56	mesa_chris
23,5625	56,7077636719	49,934370582	319,28	mesa_chris
23,5625	56,7077636719	50,4080160596	318,96	mesa_chris
23,5625	56,7077636719	49,3987486682	317,04	mesa_chris
23,5625	56,7077636719	45,4186400539	317,36	mesa_chris
23,5625	56,7077636719	46,814359454	316,4	mesa_chris
23,5625	56,7077636719	47,5734478243	316,72	mesa_chris
23,5625	56,7077636719	50,4391799134	317,68	mesa_chris
23,5625	56,7077636719	47,2767321212	319,6	mesa_chris
23,5625	56,6101074219	47,7330460089	318,96	mesa_chris
23,53125	56,6101074219	45,4042832976	319,6	mesa_chris
23,53125	56,6101074219	45,3943121212	319,28	mesa_chris
23,53125	56,6101074219	46,4347976168	318,96	mesa_chris
23,53125	56,6101074219	44,8257023524	316,08	mesa_chris
23,53125	56,6101074219	47,592685371	316,96	mesa_chris
23,53125	56,6101074219	45,9782867109	314,08	mesa_chris
23,53125	56,6101074219	45,1564002539	315,04	mesa_chris
23,53125	56,6101074219	45,3714217829	314,4	mesa_chris
23,53125	56,6101074219	45,0989476279	314,72	mesa_chris
23,53125	56,5124511719	45,4465563766	316	mesa_chris
23,53125	56,5124511719	49,5887529383	316,96	mesa_chris
23,53125	56,5124511719	50,4311602763	316,96	mesa_chris
23,53125	56,5124511719	49,3908410034	317,28	mesa_chris
23,53125	56,5124511719	57,0395950352	315,68	mesa_chris
23,53125	56,5124511719	50,4278987154	316,96	mesa_chris
23,53125	56,5124511719	47,2992737137	315,76	mesa_chris
23,53125	56,5124511719	53,3338810288	316,08	mesa_chris
23,53125	56,5124511719	53,0142493392	317,28	mesa_chris
23,53125	56,5124511719	67,0720706156	317,6	mesa_chris
23,53125	56,4147949219	48,0100537302	316,32	mesa_chris
23,53125	56,4147949219	44,8738735436	315,68	mesa_chris
23,53125	56,4147949219	46,7025814492	316,32	mesa_chris
23,53125	56,4147949219	46,7976990563	311,84	mesa_chris
23,53125	56,4147949219	47,8393036346	316,64	mesa_chris
23,53125	56,4147949219	46,3861182325	317,28	mesa_chris
23,5	56,4147949219	46,0884086006	316,32	mesa_chris
23,5	56,4147949219	52,5577246997	314,72	mesa_chris
23,5	56,4147949219	50,5132948557	314,4	mesa_chris
23,5	56,4147949219	49,5920935395	315,68	mesa_chris
23,5	56,4147949219	51,2913988667	315,36	mesa_chris
23,5	56,4147949219	49,6859274633	315,68	mesa_chris
23,5	56,4147949219	48,0772437078	317,6	mesa_chris
23,5	56,3171386719	48,3022570469	316,32	mesa_chris
23,5	56,4147949219	48,5976842161	312,48	mesa_chris
23,5	56,4147949219	48,0469611356	311,52	mesa_chris
23,5	56,4147949219	48,9896303604	313,76	mesa_chris
23,5	56,4147949219	69,9266293525	308,64	mesa_chris
23,5	56,4147949219	68,1966578179	312,8	mesa_chris
23,5	56,4147949219	51,372507583	313,12	mesa_chris
23,5	56,4147949219	50,4363508192	313,44	mesa_chris
23,5	56,4147949219	51,4210318519	312,48	mesa_chris
23,5	56,4147949219	46,2955414689	313,76	mesa_chris
23,5	56,4147949219	48,2848927708	314,08	mesa_chris
23,5	56,4147949219	47,1375604863	313,76	mesa_chris
23,5	56,4147949219	49,7109329951	315,68	mesa_chris
23,5	56,4147949219	51,5177567575	315,36	mesa_chris
23,5	56,4147949219	52,6147135084	313,76	mesa_chris
23,5	56,4147949219	52,8594448035	314,4	mesa_chris
23,5	56,4147949219	48,9626270369	314,72	mesa_chris
23,5	56,4147949219	47,8376810964	316	mesa_chris
23,5	56,4147949219	56,270764808	315,36	mesa_chris
23,5	56,4147949219	51,2915140652	316	mesa_chris
23,5	56,4147949219	50,7571758887	316	mesa_chris
23,5	56,4147949219	51,3859215266	314,72	mesa_chris
23,5	56,5124511719	47,1677656222	316,96	mesa_chris
23,5	56,5124511719	46,3046272862	316,32	mesa_chris
23,46875	56,5124511719	52,5679380512	316,96	mesa_chris
23,5	56,5124511719	54,3752037287	315,68	mesa_chris
23,46875	56,5124511719	50,5316727483	315,68	mesa_chris
23,46875	56,5124511719	46,7706415083	316	mesa_chris
23,46875	56,5124511719	48,1271823536	316,64	mesa_chris
23,46875	56,5124511719	49,2404454615	316	mesa_chris
23,46875	56,6101074219	56,8889524081	316	mesa_chris
23,46875	56,6101074219	53,1620554995	315,68	mesa_chris
23,46875	56,6101074219	54,141839735	315,68	mesa_chris
23,46875	56,6101074219	50,3459839845	313,12	mesa_chris
23,46875	56,6101074219	50,7068764324	315,68	mesa_chris
23,46875	56,6101074219	52,8923554109	313,76	mesa_chris
23,46875	56,7077636719	49,5071580968	316,32	mesa_chris
23,46875	56,7077636719	49,6255383861	317,6	mesa_chris
23,46875	56,7077636719	46,6459664314	316,96	mesa_chris
23,46875	56,7077636719	50,2685459347	316,32	mesa_chris
23,46875	56,7077636719	57,2632593029	316,64	mesa_chris
23,46875	56,7993164063	68,5569154955	315,68	mesa_chris
23,46875	56,7993164063	64,0420101925	317,6	mesa_chris
23,46875	56,7993164063	60,8321354833	316	mesa_chris
23,46875	56,7993164063	49,5328264529	316,32	mesa_chris
23,46875	56,8969726563	54,7414689463	317,28	mesa_chris
23,46875	56,8969726563	45,9744980969	316,64	mesa_chris
23,46875	56,9946289063	52,4378063239	316,32	mesa_chris
23,46875	56,9946289063	49,9019812902	316,64	mesa_chris
23,46875	56,9946289063	53,6416377398	315,04	mesa_chris
23,46875	57,0922851563	58,7755890597	314,4	mesa_chris
23,46875	57,0922851563	58,0617669003	316,64	mesa_chris
23,46875	57,0922851563	49,1859971421	314,72	mesa_chris
23,46875	57,1899414063	57,0866381492	315,68	mesa_chris
23,46875	57,1899414063	64,985488142	316,96	mesa_chris
23,46875	57,1899414063	56,1520075326	315,04	mesa_chris
23,46875	57,2875976563	53,4209374251	316,96	mesa_chris
23,46875	57,2875976563	51,1835879732	316,96	mesa_chris
23,46875	57,2875976563	51,9824479543	316	mesa_chris
23,46875	57,3791503906	45,3375504929	316	mesa_chris
23,46875	57,3791503906	47,7866491209	316,96	mesa_chris
23,46875	57,3791503906	48,5361001504	316,32	mesa_chris
23,46875	57,3791503906	48,1897064384	316	mesa_chris
23,46875	57,4768066406	48,1454823443	316,64	mesa_chris
23,46875	57,4768066406	52,0627934133	310,88	mesa_chris
23,46875	57,4768066406	50,8251600555	314,08	mesa_chris
23,46875	57,5744628906	50,8361663414	314,72	mesa_chris
23,46875	57,5744628906	50,8852489813	312,16	mesa_chris
23,46875	57,5744628906	60,3912177064	313,44	mesa_chris
23,46875	57,5744628906	45,1074205416	314,4	mesa_chris
23,46875	57,6721191406	58,1549268975	312,16	mesa_chris
23,46875	57,6721191406	49,9505582578	313,12	mesa_chris
23,46875	57,6721191406	53,6924591767	312,8	mesa_chris
23,46875	57,7697753906	50,1659968208	313,12	mesa_chris
23,46875	57,7697753906	48,5170535752	315,04	mesa_chris
23,46875	57,7697753906	46,358908625	314,4	mesa_chris
23,46875	57,8674316406	56,8453667033	314,08	mesa_chris
23,46875	57,8674316406	49,3214371135	315,04	mesa_chris
23,46875	57,8674316406	56,074982703	313,44	mesa_chris
23,46875	57,958984375	52,7893865834	313,12	mesa_chris
23,46875	57,958984375	49,5678344505	313,44	mesa_chris
23,46875	57,958984375	47,2768492493	313,12	mesa_chris
23,46875	58,056640625	53,4348663832	314,72	mesa_chris
23,46875	58,056640625	52,9752750749	312,8	mesa_chris
23,46875	58,056640625	46,529607332	314,08	mesa_chris
23,46875	58,154296875	55,4991964995	313,76	mesa_chris
23,46875	58,154296875	53,9590991835	314,72	mesa_chris
23,46875	58,154296875	51,4580166333	312,16	mesa_chris
23,46875	58,251953125	49,6876091716	313,12	mesa_chris
23,46875	58,251953125	54,1817645895	312,48	mesa_chris
23,46875	58,251953125	53,0685807927	312,8	mesa_chris
23,46875	58,349609375	53,2288853365	309,28	mesa_chris
23,46875	58,349609375	57,3382249865	311,84	mesa_chris
23,46875	58,349609375	58,1183157496	311,52	mesa_chris
23,46875	58,349609375	55,5698712079	311,2	mesa_chris
23,46875	58,349609375	55,3879711355	310,56	mesa_chris
23,46875	58,447265625	53,2092826361	310,24	mesa_chris
23,46875	58,447265625	50,9174651257	311,52	mesa_chris
23,46875	58,447265625	52,8967416452	312,48	mesa_chris
23,46875	58,447265625	48,2201039759	312,48	mesa_chris
23,46875	58,5388183594	50,3529874566	311,52	mesa_chris
23,46875	58,5388183594	51,7170414303	312,8	mesa_chris
23,46875	58,5388183594	52,5063990264	314,08	mesa_chris
23,46875	58,5388183594	52,0846776424	313,44	mesa_chris
23,46875	58,6364746094	50,2770687009	312,8	mesa_chris
23,46875	58,6364746094	50,7458937098	314,08	mesa_chris
23,46875	58,6364746094	52,6427394755	313,76	mesa_chris
23,46875	58,6364746094	61,8865016081	313,12	mesa_chris
23,46875	58,7341308594	59,1552698497	312,48	mesa_chris
23,46875	58,7341308594	58,3549552856	314,08	mesa_chris
23,46875	58,7341308594	56,0182976148	314,08	mesa_chris
23,46875	58,8317871094	45,7603874149	313,76	mesa_chris
23,46875	58,8317871094	50,2250497268	314,08	mesa_chris
23,46875	58,8317871094	52,9904598347	312,16	mesa_chris
23,46875	58,8317871094	52,7801157522	313,44	mesa_chris
23,46875	58,9294433594	56,5929369239	312,48	mesa_chris
23,46875	58,9294433594	49,7549406266	311,84	mesa_chris
23,46875	58,9294433594	47,1417877078	313,44	mesa_chris
23,46875	58,9294433594	53,2569736852	312,48	mesa_chris
23,46875	59,0209960938	53,1439518979	312,16	mesa_chris
23,46875	59,0209960938	47,7543075227	312,8	mesa_chris
23,46875	59,0209960938	46,8940645908	311,84	mesa_chris
23,46875	59,1186523438	47,1006934269	311,84	mesa_chris
23,46875	59,1186523438	46,9115800011	312,8	mesa_chris
23,46875	59,1186523438	47,2374701217	312,48	mesa_chris
23,46875	59,2163085938	48,0136180715	311,2	mesa_chris
23,46875	59,2163085938	51,6014181766	312,8	mesa_chris
23,46875	59,2163085938	46,852373439	313,12	mesa_chris
23,46875	59,2163085938	50,0207182077	311,84	mesa_chris
23,46875	59,2163085938	50,6516542176	314,08	mesa_chris
23,46875	59,3139648438	51,4392294319	314,72	mesa_chris
23,46875	59,3139648438	48,6482022291	311,84	mesa_chris
23,46875	59,3139648438	46,1288752835	312,8	mesa_chris
23,46875	59,3139648438	49,4128892023	313,76	mesa_chris
23,46875	59,3139648438	49,8915811588	312,48	mesa_chris
23,46875	59,4116210938	47,2980487018	313,76	mesa_chris
23,46875	59,4116210938	46,3847694845	313,44	mesa_chris
23,46875	59,4116210938	50,8368979491	312,48	mesa_chris
